"ACTIVE","ASSET","CBSA","CHARTER","COUNTY","ESTYMD","ID","NAME","OFFICES","STNAME","UNINUM","WEBADDR","ZIP"
1,11018560,"New York-Newark-Jersey City, NY-NJ-PA","702454","Bergen","01/01/1926","28834","Columbia Bank",69,"New Jersey","41668","www.columbiabankonline.com","07410"
1,448273,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","0","Philadelphia","01/01/1923","28836","United Savings Bank",6,"Pennsylvania","41670","HTTPS://WWW.UNITEDSAVINGSBANK.COM","19145"
1,285239,,"0","Windham","01/01/1912","28837","The Brattleboro Savings and Loan Association",5,"Vermont","41671","www.brattbank.com","05301"
1,409469,"Chicago-Naperville-Elgin, IL-IN-WI","0","Cook","01/01/1925","28841","Community Savings Bank",2,"Illinois","41675","www.communitysavingsbank.bank","60641"
1,1437160,"Twin Falls, ID","702479","Twin Falls","01/01/1916","28845","First Federal Savings Bank of Twin Falls",14,"Idaho","41679","www.BankFirstFed.com","83301"
1,580713,"Gaffney, SC","702502","Cherokee","01/01/1933","28859","First Piedmont Federal Savings and Loan Association of Gaffney",7,"South Carolina","41693","www.firstpiedmont.com","29341"
1,75664,,"0","Las Animas","01/01/1903","28860","Century Savings and Loan Association",1,"Colorado","41694","www.centurysavings.com","81082"
1,1042613,"Minneapolis-St. Paul-Bloomington, MN-WI","702518","Hennepin","01/01/1933","28865","MidCountry Bank",16,"Minnesota","41699","www.midcountrybank.com","55439"
1,428509,,"0","Wood","04/01/1934","28868","Broadstreet Bank S S B",7,"Texas","41702","www.broadstreet.bank","75773"
1,464860,"Kingston, NY","702528","Ulster","01/01/1913","28870","Wallkill Valley Federal Savings and Loan Association",9,"New York","41704","www.wallkill.com","12589"
1,458092,"Logansport, IN","702578","Cass","04/01/1934","28894","Security Federal Savings Bank",8,"Indiana","41728","www.secfedbank.com","46947"
1,267999,,"0","Knott","01/01/1903","289","Bank of Hindman",3,"Kentucky","233","www.bankofhindman.com","41822"
1,1899071,"El Dorado, AR","0","Union","04/01/1934","28905","First Financial Bank",19,"Arkansas","41739","www.ffb1.com","71730"
1,211724,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","0","Delaware","01/01/1879","28908","Iron Workers Savings Bank",3,"Pennsylvania","41742","www.iwsb.com","19014"
1,617248,"Grants Pass, OR","702610","Josephine","06/01/1934","28914","Evergreen Federal Bank",6,"Oregon","41748","www.evergreenfederal.bank","97526"
1,422682,"Ottawa, IL","702631","Lasalle","01/01/1889","28924","First Federal Savings Bank",12,"Illinois","41758","ffsbweb.com","61350"
1,247592,,"0","Warren","01/01/1882","28925","Security Savings Bank",2,"Illinois","41759","http://www.securitysavings.com","61462"
1,638980,,"0","Linn","05/01/1934","28930","Verimore Bank",8,"Missouri","41764","www.verimore.bank","64628"
1,304264,"Watertown-Fort Drum, NY","25272","Jefferson","01/01/1888","28942","Carthage Savings and Loan, National Association",4,"New York","41776","carthagesavings.com","13619"
1,75512,,"0","Monroe","06/01/1934","28949","Amory First Savings And Loan Bank, Ssb",1,"Mississippi","41783","www.amoryfederal.com","38821"
1,93961,,"702722","Rusk","06/01/1934","28983","Ladysmith Federal Savings and Loan Association",1,"Wisconsin","41817","www.ladysmithfederal.com","54848"
1,227490,,"0","Hamilton","06/01/1934","28989","WCF Financial Bank",3,"Iowa","41823","www.wcfbank.com","50595"
1,22379,"Mount Vernon, OH","702753","Knox","06/01/1934","29005","First Federal Savings and Loan Association",1,"Ohio","41839","","43011"
1,856258,"Chicago-Naperville-Elgin, IL-IN-WI","0","Cook","01/01/1898","29009","Liberty Bank for Savings",5,"Illinois","41843","libertybank.com","60647"
1,872515,"Mansfield, OH","0","Richland","01/01/1886","29011","Mechanics Bank",10,"Ohio","41845","www.mymechanics.com","44902"
1,6962943,"Olympia-Lacey-Tumwater, WA","0","Thurston","01/01/1927","29012","Heritage Bank",68,"Washington","41846","www.heritagebanknw.com","98501"
1,285643,"Bedford, IN","0","Lawrence","07/01/1934","29024","Bedford Federal Savings Bank",2,"Indiana","41858","www.bedfed.com","47421"
1,482443,"Weirton-Steubenville, WV-OH","702808","Hancock","01/01/1899","29035","Hancock County Savings Bank, F.S.B.",3,"West Virginia","41869","www.hcsbank.com","26034"
1,975927,"Kansas City, MO-KS","0","Jackson","07/01/1934","29047","First Federal Bank of Kansas City",9,"Missouri","41881","www.ffbkc.com","64081"
1,605018,"Evansville, IN-KY","0","Vanderburgh","07/01/1934","29056","First Federal Savings Bank",10,"Indiana","41890","www.firstfedsavings.bank","47715"
1,36874,,"702842","Quay","07/01/1934","29059","Tucumcari Federal Savings and Loan Association",1,"New Mexico","41893","www.tucfed.com","88401"
1,55087,"Rocky Mount, NC","0","Edgecombe","01/01/1906","29061","Tarboro Savings Bank, SSB",1,"North Carolina","41895","www.tarborosavingsbank.com","27886"
1,150741,,"0","Rio Grande","01/01/1921","29066","Del Norte Bank",2,"Colorado","41900","www.truelocalbank.com","81132"
1,893884,"Phoenix-Mesa-Chandler, AZ","702889","Maricopa","08/01/1934","29087","Southwest Heritage Bank",9,"Arizona","41921","www.swhbank.com","85255"
1,274828,"Newport, TN","702892","Cocke","08/01/1934","29089","Newport Federal Bank",2,"Tennessee","41923","www.newportfederalbank.com","37821"
1,295454,"Columbus, OH","702893","Licking","08/01/1934","29090","First Federal Savings and Loan Association",6,"Ohio","41924","www.firstfedohio.com","43055"
1,113696,,"0","Livingston","08/01/1934","29093","Investors Community Bank",2,"Missouri","41927","www.my-investors.com","64601"
1,175162,,"0","Jackson","10/05/1904","291","Jackson County Bank",3,"Kentucky","235","www.jacksoncobank.com","40447"
1,597830,"Milwaukee-Waukesha, WI","717954","Milwaukee","01/01/1892","29120","PyraMax Bank, FSB",6,"Wisconsin","41954","https://www.pyramaxbank.com","53220"
1,180555,"Freeport, IL","0","Stephenson","01/01/1883","29121","Union Savings Bank",4,"Illinois","41955","www.unionsavingsbank.com","61032"
1,191295,"Van Wert, OH","702969","Van Wert","01/01/1893","29135","First Federal Savings and Loan Association of Van Wert",2,"Ohio","41969","www.1stfedvw.com","45891"
1,782859,"Fargo, ND-MN","702983","Cass","01/01/1891","29140","American Federal Bank",13,"North Dakota","41974","www.americanfederalbank.com","58102"
1,199336,"Springfield, MO","0","Greene","01/01/1923","29143","Arlo Bank",1,"Missouri","41977","www.arlo.bank","65807"
1,2058821,"New York-Newark-Jersey City, NY-NJ-PA","0","Westchester","09/01/1934","29147","NorthEast Community Bank",12,"New York","41981","https://www.necommunitybank.com","10601"
1,271927,"Valdosta, GA","703019","Lowndes","09/01/1934","29164","First Federal Savings and Loan Association of Valdosta",4,"Georgia","41998","www.1stfederalvaldosta.com","31601"
1,367874,"New York-Newark-Jersey City, NY-NJ-PA","0","Middlesex","01/01/1914","29170","United Roosevelt Savings Bank",2,"New Jersey","42004","ursb.bank","07008"
1,314166,"Springfield, OH","703043","Clark","01/01/1883","29173","New Carlisle Federal Savings Bank",3,"Ohio","42007","www.ncfsb.com","45344"
1,615914,"Memphis, TN-MS-AR","0","Shelby","10/01/1934","29177","BankTennessee",11,"Tennessee","42011","www.banktennessee.com","38017"
1,94207,"Lawrenceburg, TN","0","Lawrence","10/01/1934","29186","Lawrenceburg Federal Bank",1,"Tennessee","42020","lawrenceburgfederal.com","38464"
1,388373,"Fond du Lac, WI","0","Fond Du Lac","10/01/1934","29188","Fox Valley Savings Bank",3,"Wisconsin","42022","www.fvsbank.com","54935"
1,1140123,,"0","Wayne","01/01/1895","292","The Monticello Banking Company",21,"Kentucky","236","mbcbank.com","42633"
1,157105,,"0","Young","11/27/1934","29206","Graham Savings and Loan, SSB",3,"Texas","42040","www.grahamsl.com","76450"
1,128836,,"0","Dallam","10/01/1934","29208","Dalhart Federal Savings & Loan Association, SSB",2,"Texas","42042","www.dalhartfederal.com","79022"
1,13937262,"Dallas-Fort Worth-Arlington, TX","0","Dallas","11/30/1934","29209","NexBank",3,"Texas","42043","www.nexbank.com","75201"
1,586243,"Effingham, IL","0","Effingham","01/01/1883","29227","Washington Savings Bank",4,"Illinois","42061","www.washingtonsavings.net","62401"
1,89061,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","703136","Delaware","01/01/1920","29231","County Savings Bank",3,"Pennsylvania","42065","www.countysavingsbank.com","19029"
1,98041,"Spartanburg, SC","703150","Spartanburg","12/14/1934","29238","Woodruff Federal Savings and Loan Association",1,"South Carolina","42072","www.woodrufffederal.com","29388"
1,116908,"Longview, TX","703155","Rusk","11/01/1934","29241","Henderson Federal Savings Bank",1,"Texas","42075","www.hendersonfederal.com","75652"
1,91602,"New Orleans-Metairie, LA","703193","Jefferson","01/01/1884","29268","Eureka Homestead",1,"Louisiana","42102","www.eurekahomestead.com","70005"
1,328797,,"703234","Barron","01/01/1934","29293","Cumberland Federal Bank, FSB",2,"Wisconsin","42127","www.cumberlandfederal.com","54829"
1,979247,,"703235","Taylor","02/18/1935","29294","Prevail Bank",9,"Wisconsin","42128","www.prevail.bank","54451"
1,732162,"Florence-Muscle Shoals, AL","0","Lauderdale","01/01/1934","29332","First Southern Bank",10,"Alabama","42166","www.firstsouthern.com","35630"
1,242165,"Toledo, OH","703313","Fulton","01/01/1934","29345","First Federal Savings and Loan Association",6,"Ohio","42179","www.firstfeddelta.bank","43515"
1,155405,,"703330","Mitchell","01/01/1931","29357","Family Bank",3,"Georgia","42191","www.familybank.com","31779"
1,50828,,"703360","Cheyenne","01/01/1899","29379","Sidney Federal Savings and Loan Association",1,"Nebraska","42213","www.sidneyfederal.com","69162"
1,207356,"Ottawa, IL","703367","Lasalle","01/01/1887","29384","Peru Federal Savings Bank",2,"Illinois","42218","www.perufederalsavings.com","61354"
1,63692,"Chicago-Naperville-Elgin, IL-IN-WI","703395","Cook","01/01/1934","29399","GN Bank",1,"Illinois","42233","www.gnbank.net","60653"
1,132936,"Worthington, MN","703435","Nobles","05/03/1935","29426","Worthington Federal Savings Bank, FSB",3,"Minnesota","42260","www.worthingtonfederalsavings.com","56187"
1,55528,"Pittsburgh, PA","0","Allegheny","01/01/1934","29430","Compass Savings Bank",1,"Pennsylvania","42264","www.compassbank.us","15148"
1,42800,"Chicago-Naperville-Elgin, IL-IN-WI","703468","Cook","01/01/1934","29449","North Side Federal Savings and Loan Association of Chicago",1,"Illinois","42283","www.northsidefederal.com","60640"
1,230975,"Spokane-Spokane Valley, WA","0","Spokane","01/01/1902","2945","State Bank Northwest",6,"Washington","1878","http://www.StateBankNorthwest.com","99216"
1,95470,"Pittsburgh, PA","0","Armstrong","01/01/1925","29471","Armstrong County Building and Loan Association",1,"Pennsylvania","42305","www.acbla.com","16226"
1,535704,"Grand Island, NE","703519","Hall","06/01/1935","29476","Home Federal Savings and Loan Association of Grand Island",8,"Nebraska","42310","www.homefederalne.bank","68801"
1,37451,,"703534","Williamsburg","01/01/1926","29486","Kingstree Federal Savings and Loan Association",1,"South Carolina","42320","www.kingstreefederal.com","29556"
1,2909587,"Cleveland-Elyria, OH","703536","Cuyahoga","07/19/1935","29488","First Federal Savings and Loan Association of Lakewood",20,"Ohio","42322","www.ffl.bank","44107"
1,26991,"Charleston, WV","703542","Jackson","01/01/1934","29490","First Federal Savings & Loan Association of Ravenswood",1,"West Virginia","42324","","26164"
1,384846,"Van Wert, OH","703551","Van Wert","01/01/1889","29495","GreenWay Bank",2,"Ohio","42329","www.greenwaybank.com","45891"
1,312206,"Syracuse, NY","703552","Onondaga","01/01/1928","29496","Seneca Savings Bank, National Association",5,"New York","42330","senecasavings.com","13027"
1,881423,"Atlanta-Sandy Springs-Alpharetta, GA","25307","Newton","01/01/1928","29510","Affinity Bank, National Association",2,"Georgia","42344","www.newtonfederal.com","30014"
1,119958,,"0","Powell","01/01/1912","29517","Pioneer Federal Savings and Loan Association",2,"Montana","42351","www.pioneerfed.com","59722"
1,1473936,"Pittsburgh, PA","0","Washington","01/01/1899","29520","Washington Financial Bank",10,"Pennsylvania","42354","www.washfin.bank","15301"
1,131018,"Columbus, OH","703587","Delaware","01/01/1887","29521","Fidelity Federal Savings and Loan Association of Delaware",2,"Ohio","42355","www.fidfedsl.com","43015"
1,2020532,"Chicago-Naperville-Elgin, IL-IN-WI","0","Lake","01/01/1916","29523","Peoples Bank",26,"Indiana","42357","http://www.ibankpeoples.com","46321"
1,174240,,"0","De Witt","01/01/1887","29535","DeWitt Savings Bank",2,"Illinois","42369","www.dewittsavingsbank.com","61727"
1,610742,"Sheridan, WY","703619","Sheridan","10/16/1935","29537","First Federal Bank & Trust",3,"Wyoming","42371","www.efirstfederal.bank","82801"
1,5603078,,"0","Stone","01/01/1923","29546","Great Southern Bank",112,"Missouri","42380","www.greatsouthernbank.com","65737"
1,363568,"Jasper, AL","0","Walker","11/01/1935","29548","Pinnacle Bank",7,"Alabama","42382","www.pinnaclebanc.com","35501"
1,6291575,"Evansville, IN-KY","703676","Vanderburgh","01/01/1931","29566","United Fidelity Bank, fsb",22,"Indiana","42400","www.unitedfidelity.com","47708"
1,240440,,"0","Hardin","01/01/1888","29571","The Home Savings and Loan Company of Kenton, Ohio, DBA HSLC",3,"Ohio","42405","www.hslc.bank","43326"
1,179087,"New Orleans-Metairie, LA","703691","St. Tammany","01/01/1924","29577","Heritage Bank of St Tammany",4,"Louisiana","42411","www.heritagebank.org","70433"
1,148185,"Dayton-Kettering, OH","703692","Miami","01/01/1875","29578","Monroe Federal Savings and Loan Association",4,"Ohio","42412","www.monroefederal.com","45371"
1,37683,,"703697","Marion","12/11/1935","29582","Pee Dee Federal Savings Bank",1,"South Carolina","42416","","29571"
1,282643,"Bowling Green, KY","0","Edmonson","01/01/1925","296","Bank of Edmonson County",3,"Kentucky","239","www.bankofedmonson.com","42210"
1,1320116,"Baltimore-Columbia-Towson, MD","703758","Baltimore","01/01/1908","29613","Rosedale Bank",15,"Maryland","42447","www.rosedale.bank","21236"
1,112463,"Marietta, OH","703764","Washington","01/01/1906","29617","First Mutual Bank, FSB",4,"Ohio","42451","www.firstmutual.bank","45714"
1,669416,"Portland-Vancouver-Hillsboro, OR-WA","703773","Yamhill","01/01/1922","29624","First Federal Savings and Loan Association of McMinnville",6,"Oregon","42458","www.firstfedweb.com","97128"
1,43948,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","703776","Philadelphia","01/01/1924","29627","Second Federal Savings and Loan Association of Philadelphia",1,"Pennsylvania","42461","www.secondfed.com","19103"
1,874750,,"703781","Capitol","01/01/1935","29632","Windsor Federal Bank",11,"Connecticut","42466","www.windsorfederal.com","06095"
1,185987,"Portland-South Portland, ME","703786","Sagadahoc","01/01/1935","29636","First Federal Savings and Loan Association of Bath",5,"Maine","42470","www.firstfederalbath.com","04530"
1,392170,,"703790","Big Horn","01/01/1935","29637","Big Horn Federal Savings Bank",6,"Wyoming","42471","www.bighornfederal.com","82426"
1,225118,,"0","Shelby","01/01/1906","29645","First Federal Savings and Loan Association of Central Illinois, S.B.",3,"Illinois","42479","www.1stfedci.com","62565"
1,1034904,"Milwaukee-Waukesha, WI","0","Waukesha","03/25/1936","29657","Great Midwest Bank, S.S.B.",8,"Wisconsin","42491","www.greatmidwestbank.com","53005"
1,745663,"Pittsburgh, PA","0","Washington","01/01/1935","29672","CFSBANK",10,"Pennsylvania","42506","www.cfsbank.bank","15022"
1,830382,,"703870","Iroquois","01/01/1883","29675","Iroquois Federal Savings and Loan Association",8,"Illinois","42509","www.iroquoisfed.com","60970"
1,213314,"Wisconsin Rapids-Marshfield, WI","0","Wood","01/01/1933","29676","Paper City Savings Bank, S.A.",3,"Wisconsin","42510","www.pcs.bank","54494"
1,104179,,"0","Washington","01/01/1893","29677","Nashville Savings Bank",1,"Illinois","42511","www.nashvillesavingsbk.com","62263"
1,202822,"Baton Rouge, LA","703874","Iberville","01/01/1915","29679","Anthem Bank & Trust",4,"Louisiana","42513","www.anthembank.com","70764"
1,2730135,"Knoxville, TN","703879","Knox","06/15/1936","29683","Home Federal Bank of Tennessee",23,"Tennessee","42517","www.homefederalbanktn.com","37902"
1,32439,"Martinsville, VA","703881","Henry","01/01/1924","29685","Martinsville First Savings Bank",1,"Virginia","42519","www.martinsvillefirst.bank","24112"
1,559044,"Huntington, IN","0","Huntington","01/01/1932","29690","First Federal Savings Bank",9,"Indiana","42524","www.firstfedindiana.bank","46750"
1,127847,"Wisconsin Rapids-Marshfield, WI","0","Wood","01/01/1920","29691","KeySavings Bank",2,"Wisconsin","42525","www.keysavingsbank.com","54494"
1,387752,"Lincoln, NE","703896","Lancaster","01/01/1906","29692","Lincoln FSB of Nebraska",13,"Nebraska","42526","www.lincolnfed.com","68520"
1,376010,"Coshocton, OH","0","Coshocton","01/01/1882","29695","THE HOME LOAN SAVINGS BANK",5,"Ohio","42529","www.homeloansavingsbank.com","43812"
1,208181,,"0","Johnson","05/01/1936","29696","Buffalo Federal Bank",3,"Wyoming","42530","www.buffalofed.bank","82834"
1,222860,,"0","Logan","02/10/1894","297","Lewisburg Banking Company",5,"Kentucky","240","www.lewisburgbank.com","42256"
1,876512,"Ruston, LA","703912","Lincoln","01/01/1905","29700","Century Next Bank",7,"Louisiana","42534","www.cnext.bank","71270"
1,350930,"Bucyrus-Galion, OH","703920","Crawford","01/01/1887","29705","First Federal Community Bank of Bucyrus",6,"Ohio","42539","www.ffcb.com","44820"
1,2966175,"Kansas City, MO-KS","703927","Jackson","01/01/1923","29708","North American Savings Bank, F.S.B.",10,"Missouri","42542","www.nasb.com","64030"
1,95149,"Washington, IN","0","Daviess","01/01/1895","29710","First Federal Savings Bank of Washington",1,"Indiana","42544","WWW.FIRSTFEDERALWASHINGTON.COM","47501"
1,129587,"Gadsden, AL","0","Etowah","06/01/1936","29731","The Southern Bank Company",4,"Alabama","42565","www.sobanco.com","35901"
1,203885,,"703995","Aroostook","07/29/1936","29743","Aroostook County Federal Savings and Loan Association",2,"Maine","42577","www.yourhomebank.com","04736"
1,599500,"Boston-Cambridge-Newton, MA-NH","703997","Strafford","01/01/1890","29744","First Seacoast Bank",5,"New Hampshire","42578","www.firstseacoastbank.com","03820"
1,247632,"Wausau-Weston, WI","0","Marathon","01/01/1902","29745","Marathon Bank",5,"Wisconsin","42579","WWW.MARATHONBANK.COM","54403"
1,205030,,"704013","Highland","01/01/1884","29749","Southern Hills Community Bank",8,"Ohio","42583","www.southernhillscommunitybank.bank","45135"
1,821598,"Raleigh-Cary, NC","0","Johnston","01/01/1924","29771","KS Bank, Inc.",12,"North Carolina","42605","www.KSBankinc.com","27577"
1,218786,"Vidalia, GA","704067","Toombs","09/01/1936","29772","Vidalia Federal Savings Bank",2,"Georgia","42606","WWW.VIDFEDONLINE.COM","30474"
1,40520,,"704069","Carroll","01/01/1890","29774","Carrollton Federal Bank",1,"Kentucky","42608","www.carrolltonfederal.com","41008"
1,1072130,"Nashville-Davidson-Murfreesboro-Franklin, TN","0","Dickson","10/16/1936","29782","First Federal Bank",17,"Tennessee","42616","www.ffbtn.com","37055"
1,532976,,"0","Chaffee","01/01/1886","29783","High Country Bank",5,"Colorado","42617","www.highcountrybank.net","81201"
1,890207,"New Philadelphia-Dover, OH","25025","Tuscarawas","01/01/1898","29787","First Federal Community Bank, National Association",8,"Ohio","42621","www.firstfed.com","44622"
1,544915,"Chicago-Naperville-Elgin, IL-IN-WI","0","Dupage","01/01/1917","29800","Lisle Savings Bank",4,"Illinois","42634","http://WWW.LSB.BANK","60532"
1,279648,"Opelousas, LA","704114","St. Landry","01/01/1922","29804","Catalyst Bank",6,"Louisiana","42638","www.catalystbank.com","70570"
1,794422,"Chicago-Naperville-Elgin, IL-IN-WI","0","Cook","01/01/1914","29809","First Savings Bank of Hegewisch",14,"Illinois","42643","www.fsbhegewisch.com","60633"
1,156418,"Bucyrus-Galion, OH","0","Crawford","01/01/1888","29813","Peoples Savings and Loan Company",2,"Ohio","42647","www.psalc.com","44820"
1,541205,"Worcester, MA-CT","704167","Worcester","01/01/1937","29835","Milford Federal Bank",4,"Massachusetts","42669","www.milfordfederal.com","01757"
1,573099,"Cleveland-Elyria, OH","704171","Lorain","01/01/1921","29838","First Federal Savings and Loan Association of Lorain",6,"Ohio","42672","www.fflorain.bank","44053"
1,586674,"Wabash, IN","0","Wabash","01/01/1920","29839","Crossroads Bank",7,"Indiana","42673","www.crossroadsbanking.com","46992"
1,205345,"Boston-Cambridge-Newton, MA-NH","0","Suffolk","01/01/1886","29842","Commonwealth Co-operative Bank",3,"Massachusetts","42676","www.commonwealthcoop.com","02136"
1,523765,"Lansing-East Lansing, MI","704194","Eaton","01/01/1936","29846","Eaton Community Bank",7,"Michigan","42680","www.eaton.bank","48813"
1,1494856,"Wooster, OH","0","Wayne","01/01/1899","29847","Main Street Bank Corp.",20,"Ohio","42681","www.mymainstreetbank.bank","44691"
1,27870,,"704214","Bourbon","01/01/1919","29857","The Liberty Savings Association, FSA",1,"Kansas","42691","www.libertysavingsfsa.com","66701"
1,282545,"New Philadelphia-Dover, OH","0","Tuscarawas","01/01/1924","29858","SSB Community Bank",4,"Ohio","42692","www.ssbonline.com","44680"
1,709631,"Walla Walla, WA","3956","Walla Walla","11/10/1869","2987","Baker-Boyer National Bank",7,"Washington","1891","www.bakerboyer.com","99362"
1,288514,"Detroit-Warren-Dearborn, MI","704241","Wayne","01/01/1936","29874","Dearborn Federal Savings Bank",5,"Michigan","42708","www.mydfsb.com","48124"
1,380875,"Chicago-Naperville-Elgin, IL-IN-WI","0","Lake","01/01/1910","29878","American Community Bank of Indiana",5,"Indiana","42712","www.acbanker.com","46373"
1,433469,"Indianapolis-Carmel-Anderson, IN","704255","Morgan","01/01/1890","29881","Home Bank SB",6,"Indiana","42715","www.homebanksb.com","46151"
1,318795,"Johnson City, TN","704307","Carter","06/15/1937","29904","Elizabethton Federal Savings Bank",5,"Tennessee","42738","www.elizfed.com","37643"
1,265372,"Logansport, IN","0","Cass","01/01/1925","29907","Logansport Savings Bank",2,"Indiana","42741","www.logansportsavings.bank","46947"
1,76457,"Scottsburg, IN","704315","Scott","01/01/1889","29910","Scottsburg Building and Loan Association",1,"Indiana","42744","www.sblaonline.com","47170"
1,1509890,"Portland-Vancouver-Hillsboro, OR-WA","0","Clark","01/01/1923","29922","Riverview Bank",18,"Washington","42756","www.riverviewbank.com","98660"
1,257648,"Connersville, IN","704369","Fayette","08/01/1937","29933","Union Savings and Loan Association",4,"Indiana","42767","http://www.uslabank.com","47331"
1,289077,"Frankfort, KY","704381","Franklin","01/01/1934","29937","First Federal Savings Bank of Kentucky",6,"Kentucky","42771","ffsbky.bank","40601"
1,902534,"New York-Newark-Jersey City, NY-NJ-PA","0","Bergen","01/01/1893","29941","Bogota Savings Bank",10,"New Jersey","42775","http://www.bogotasavingsbank.com","07666"
1,104148024,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","25022","New Castle","01/01/1907","29950","Santander Bank, N.A.",373,"Delaware","42784","www.santander.com","19801"
1,8941,,"0","Harrison","01/01/1898","29966","The Equitable Savings and Loan Company",1,"Ohio","42800","www.equitablesavings.com","43907"
1,180218,"Urbana, OH","0","Champaign","01/01/1892","29975","The Peoples Savings Bank",2,"Ohio","42809","www.thepeoplessavingsbank.com","43078"
1,116677,"Chicago-Naperville-Elgin, IL-IN-WI","704475","Cook","01/01/1914","29980","Midland Federal Savings and Loan Association",4,"Illinois","42814","midlandfederalsavings.com","60455"
1,402685,"Kansas City, MO-KS","0","Leavenworth","01/01/1888","29988","Mutual Savings Association",6,"Kansas","42822","www.msa.bank","66048"
1,641207,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","0","Chester","01/01/1911","29995","Phoenixville Federal Bank and Trust",7,"Pennsylvania","42829","www.phoenixfed.com","19460"
1,17487528,"Cleveland-Elyria, OH","704544","Cuyahoga","08/04/1938","30012","Third Federal Savings and Loan Association of Cleveland",36,"Ohio","42846","www.thirdfederal.com","44105"
1,17457,"Huntingdon, PA","0","Huntingdon","01/01/1923","30031","Huntingdon Savings Bank",1,"Pennsylvania","42865","","16652"
1,1014686,"New York-Newark-Jersey City, NY-NJ-PA","0","Hudson","01/01/1938","30039","Haven Savings Bank",9,"New Jersey","42873","www.havenbank.com","07030"
1,73023,,"0","Cass","01/01/1911","30043","Beardstown Savings s.b.",2,"Illinois","42877","www.beardstownsavings.com","62618"
1,2162432,"New York-Newark-Jersey City, NY-NJ-PA","0","Bergen","04/10/1939","30052","Blue Foundry Bank",21,"New Jersey","42886","bluefoundrybank.com","07070"
1,151384,"Greensburg, IN","704656","Decatur","01/01/1883","30058","First Federal Savings and Loan Association of Greensburg",3,"Indiana","42892","www.ffsg.net","47240"
1,43608,,"0","White","01/01/1899","30065","Peoples Community Bank SB of Monticello, Indiana",1,"Indiana","42899","www.peoplesmonticello.com","47960"
1,44636,,"0","Page","01/01/1897","30067","Cornerstone Bank",1,"Iowa","42901","www.cornerstonebankia.com","51632"
1,147395,"New York-Newark-Jersey City, NY-NJ-PA","0","Hudson","01/01/1924","30072","Schuyler Savings Bank",2,"New Jersey","42906","www.schuylersavings.com","07032"
1,4038203,"New York-Newark-Jersey City, NY-NJ-PA","0","Bergen","09/19/1939","30076","Spencer Savings Bank, SLA",28,"New Jersey","42910","www.spencersavings.com","07407"
1,174434,"Celina, OH","0","Mercer","01/01/1888","30084","Mercer Savings Bank",7,"Ohio","42918","www.mercersavings.com","45822"
1,114466,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","0","Gloucester","01/01/1870","30103","Monroe Savings Bank",2,"New Jersey","42937","www.monroesavings.com","08094"
1,663576,"Seneca, SC","704769","Oconee","02/14/1924","30111","Oconee Federal Savings and Loan Association",8,"South Carolina","42945","www.oconeefederal.com","29678"
1,674114,"Altoona, PA","0","Blair","01/01/1939","30117","Reliance Savings Bank",8,"Pennsylvania","42951","www.reliancebank.bank","16601"
1,238563,"Altoona, PA","0","Blair","01/01/1939","30119","PennCrest Bank",8,"Pennsylvania","42953","www.PennCrest.BANK","16601"
1,105995,"Altoona, PA","0","Blair","01/01/1939","30121","Investment Savings Bank",2,"Pennsylvania","42955","www.investmentsb.bank","16602"
1,69242,"Evansville, IN-KY","0","Warrick","01/01/1917","30128","Boonville Federal Savings Bank",1,"Indiana","42962","www.boonville.bank","47601"
1,187629,"Kansas City, MO-KS","704846","Leavenworth","01/01/1884","30150","Citizens Federal Savings Bank",3,"Kansas","42984","www.citizensfsb.bank","66048"
1,27383,,"0","Iroquois","01/01/1883","30152","Milford Building and Loan Association",1,"Illinois","42986","","60953"
1,316160,"Pittsburgh, PA","0","Allegheny","01/01/1884","30154","Sewickley Savings Bank",3,"Pennsylvania","42988","www.sewickleysavingsbank.com","15143"
1,585529,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","704859","Montgomery","06/30/1941","30155","Hatboro Federal Savings, FA",4,"Pennsylvania","42989","www.hatborofed.com","19040"
1,431245,"Cullman, AL","704877","Cullman","01/01/1937","30167","Cullman Savings Bank",5,"Alabama","43001","www.cullmansavingsbank.com","35055"
1,441434,,"0","Kit Carson","01/01/1908","3017","High Plains Bank",6,"Colorado","1915","www.highplainsbank.com","80815"
1,41443,"Wapakoneta, OH","0","Auglaize","11/24/1941","30176","Home Savings Bank of Wapakoneta",1,"Ohio","43010","www.homesavings-wapak.com","45895"
1,30078,"Sterling, CO","11571","Logan","01/01/1917","3018","The First National Bank of Fleming",1,"Colorado","1916","www.fnbfleming.com","80728"
1,2103648,"Helena, MT","0","Lewis And Clark","01/01/1922","30182","Opportunity Bank of Montana",30,"Montana","43016","www.opportunitybank.com","59601"
1,167455,"Vineland-Bridgeton, NJ","0","Cumberland","12/01/1941","30183","Millville Savings Bank",2,"New Jersey","43017","www.millvillesavings.com","08332"
